"","trawl_id","species","project","year","pass","vessel","tow","datetime_utc_iso","area_swept_ha_der","scientific_name","total_catch_numbers","total_catch_wt_kg","subsample_count","subsample_wt_kg","cpue_kg_per_ha_der","date_formatted","cpue_kg_km2","area_swept_ha","o2","enviro","depth","performance","survey","longitude","latitude","presence","est_non_rf","quadratic","model"
"1185",200403010147,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",147,"2004-07-12T00:00:00Z",2.03571514167,"apristurus brunneus",6,1.7,6,1.7,0.835087368169,12611,83.5087368169,2.03571514167,NA,-0.5,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,1,7.75480377234022,TRUE,22
"1186",200403010148,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",148,"2004-07-12T00:00:00Z",1.846966994496,"apristurus brunneus",6,1.25,6,1.25,0.676785239652,12611,67.6785239652,1.846966994496,NA,-0.4,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,1,7.51048647703771,TRUE,22
"1187",200403010149,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",149,"2004-07-12T00:00:00Z",2.40049079928,"apristurus brunneus",16,2.15,16,2.15,0.895650173142,12611,89.5650173142,2.40049079928,NA,-0.3,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,1,7.26829273688995,TRUE,22
"1188",200403010151,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",151,"2004-07-12T00:00:00Z",1.69536746052,"0",0,0,0,0,0,12611,0,1.69536746052,NA,-0.2,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,7.02822255189694,TRUE,22
"1189",200403010152,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",152,"2004-07-13T00:00:00Z",1.836108777096,"0",0,0,0,0,0,12612,0,1.836108777096,NA,-0.0999999999999996,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,6.79027592205868,TRUE,22
"1190",200403010153,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",153,"2004-07-13T00:00:00Z",1.5750604681,"0",0,0,0,0,0,12612,0,1.5750604681,NA,0,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,6.55445284737517,TRUE,22
"1191",200403010155,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",155,"2004-07-17T00:00:00Z",1.60052980835,"0",0,0,0,0,0,12616,0,1.60052980835,NA,0.1,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,6.32075332784641,TRUE,22
"1192",200403010158,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",158,"2004-07-17T00:00:00Z",1.682933192642,"0",0,0,0,0,0,12616,0,1.682933192642,NA,0.2,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,6.08917736347241,TRUE,22
"1193",200403010159,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",159,"2004-07-18T00:00:00Z",1.461347135397,"0",0,0,0,0,0,12617,0,1.461347135397,NA,0.3,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,5.85972495425315,TRUE,22
"1194",200403010160,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",160,"2004-07-18T00:00:00Z",1.450634374449,"0",0,0,0,0,0,12617,0,1.450634374449,NA,0.4,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,5.63239610018865,TRUE,22
"1195",200403010161,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",161,"2004-07-18T00:00:00Z",1.90114800197,"0",0,0,0,0,0,12617,0,1.90114800197,NA,0.5,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,5.40719080127889,TRUE,22
"1196",200403010162,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",162,"2004-07-18T00:00:00Z",1.68767342262,"0",0,0,0,0,0,12617,0,1.68767342262,NA,0.6,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,5.18410905752389,TRUE,22
"1197",200403010163,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",163,"2004-07-18T00:00:00Z",1.547972946148,"apristurus brunneus",1,0.7,1,0.7,0.452204285444,12617,45.2204285444,1.547972946148,NA,0.7,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,1,4.96315086892364,TRUE,22
"1198",200403010164,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",164,"2004-07-18T00:00:00Z",1.579413506844,"0",0,0,0,0,0,12617,0,1.579413506844,NA,0.8,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,4.74431623547814,TRUE,22
"1199",200403010165,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",165,"2004-07-19T00:00:00Z",1.55651095146,"0",0,0,0,0,0,12618,0,1.55651095146,NA,0.9,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,4.52760515718739,TRUE,22
"1200",200403010166,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",166,"2004-07-19T00:00:00Z",1.296614390845,"0",0,0,0,0,0,12618,0,1.296614390845,NA,1,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,4.3130176340514,TRUE,22
"1201",200403010167,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",167,"2004-07-19T00:00:00Z",1.68478626096,"0",0,0,0,0,0,12618,0,1.68478626096,NA,1.1,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,4.10055366607015,TRUE,22
"1202",200403010169,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",169,"2004-07-20T00:00:00Z",1.73156662919,"apristurus brunneus",3,0.9,3,0.9,0.5197605364,12619,51.97605364,1.73156662919,NA,1.2,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,1,3.89021325324365,TRUE,22
"1203",200403010170,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",170,"2004-07-20T00:00:00Z",2.831760217,"0",0,0,0,0,0,12619,0,2.831760217,NA,1.3,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,3.68199639557191,TRUE,22
"1204",200403010171,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",171,"2004-07-20T00:00:00Z",2.310291825544,"0",0,0,0,0,0,12619,0,2.310291825544,NA,1.4,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,3.47590309305491,TRUE,22
"1205",200403010176,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",176,"2004-07-21T00:00:00Z",2.034321149214,"0",0,0,0,0,0,12620,0,2.034321149214,NA,1.5,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,3.27193334569267,TRUE,22
"1206",200403010177,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",177,"2004-07-22T00:00:00Z",2.411645789,"apristurus brunneus",1,0.55,1,0.55,0.228060025443,12621,22.8060025443,2.411645789,NA,1.6,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,1,3.07008715348518,TRUE,22
"1207",200403010178,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",178,"2004-07-22T00:00:00Z",2.03091737472,"apristurus brunneus",8,2.45,8,2.45,1.206351391,12621,120.6351391,2.03091737472,NA,1.7,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,1,2.87036451643244,TRUE,22
"1208",200403010179,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",179,"2004-07-22T00:00:00Z",1.887329582541,"apristurus brunneus",17,3.75,17,3.75,1.986934362016,12621,198.6934362016,1.887329582541,NA,1.8,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,1,2.67276543453445,TRUE,22
"1209",200403010180,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",180,"2004-07-22T00:00:00Z",1.732618946848,"0",0,0,0,0,0,12621,0,1.732618946848,NA,1.9,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,2.47728990779121,TRUE,22
"1210",200403010181,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",181,"2004-07-23T00:00:00Z",1.622773429875,"0",0,0,0,0,0,12622,0,1.622773429875,NA,2,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,2.28393793620273,TRUE,22
"1211",200403015008,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,2,"BJ Thomas",8,"2004-08-23T00:00:00Z",1.598225122053,"0",0,0,0,0,0,12653,0,1.598225122053,NA,2.1,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,2.09270951976899,TRUE,22
"1212",200403015009,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,2,"BJ Thomas",9,"2004-08-23T00:00:00Z",1.506746057124,"0",0,0,0,0,0,12653,0,1.506746057124,NA,2.2,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,1.90360465849,TRUE,22
"1213",200403015010,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,2,"BJ Thomas",10,"2004-08-24T00:00:00Z",2.311147730745,"0",0,0,0,0,0,12654,0,2.311147730745,NA,2.3,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,1.71662335236577,TRUE,22
"1214",201503008032,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,1,"Excalibur",32,"2015-05-28T00:00:00Z",1.541846541326,"0",0,0,0,0,0,16583,0,1.541846541326,1.9648,2.4,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,1.53176560139629,TRUE,22
"1215",200403015014,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,2,"BJ Thomas",14,"2004-08-25T00:00:00Z",1.628511315099,"0",0,0,0,0,0,12655,0,1.628511315099,NA,2.5,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,1.34903140558155,TRUE,22
"1216",200403015015,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,2,"BJ Thomas",15,"2004-08-25T00:00:00Z",1.826132571357,"0",0,0,0,0,0,12655,0,1.826132571357,NA,2.6,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,1.16842076492157,TRUE,22
"1217",200403015016,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,2,"BJ Thomas",16,"2004-08-25T00:00:00Z",2.19771288,"0",0,0,0,0,0,12655,0,2.19771288,NA,2.7,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,0.989933679416342,TRUE,22
"1218",200403015018,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,2,"BJ Thomas",18,"2004-08-26T00:00:00Z",1.739190943052,"0",0,0,0,0,0,12656,0,1.739190943052,NA,2.8,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,0.813570149065862,TRUE,22
"1219",200403015023,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,2,"BJ Thomas",23,"2004-08-27T00:00:00Z",1.384417459035,"0",0,0,0,0,0,12657,0,1.384417459035,NA,2.9,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,0.639330173870135,TRUE,22
"1220",200403015024,"longspine thornyhead","Groundfish Slope and Shelf Combination Survey",2013,2,"BJ Thomas",24,"2004-08-27T00:00:00Z",3.261888297582,"apristurus brunneus",33,2.1,33,2.1,0.643798869985,12657,64.3798869985,3.261888297582,NA,3,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,1,0.467213753829158,TRUE,22
"1221",200403010102,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",102,"2004-06-26T00:00:00Z",1.784735401995,"apristurus brunneus",7,3.3,7,3.3,1.849013582804,12595,184.9013582804,1.784735401995,NA,-3,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,1,-0.150573576048588,TRUE,23
"1222",200403010103,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",103,"2004-06-26T00:00:00Z",1.8421303859,"apristurus brunneus",4,1.15,4,1.15,0.624277200356,12595,62.4277200356,1.8421303859,NA,-2.9,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,1,-0.147687275640543,TRUE,23
"1223",200403010104,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",104,"2004-06-27T00:00:00Z",1.983851478984,"apristurus brunneus",17,5.05,17,5.05,2.545553461788,12596,254.5553461788,1.983851478984,NA,-2.8,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,1,-0.14559904322959,TRUE,23
"1224",200403010105,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",105,"2004-06-27T00:00:00Z",2.0354859588,"apristurus brunneus",15,4.05,15,4.05,1.989696849782,12596,198.9696849782,2.0354859588,NA,-2.7,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,1,-0.144308878815729,TRUE,23
"1225",200403010107,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",107,"2004-06-29T00:00:00Z",1.667175189588,"0",0,0,0,0,0,12598,0,1.667175189588,NA,-2.6,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,-0.143816782398961,TRUE,23
"1226",200403010108,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",108,"2004-06-30T00:00:00Z",1.674528381104,"0",0,0,0,0,0,12599,0,1.674528381104,NA,-2.5,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,-0.144122753979285,TRUE,23
"1227",200403010109,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",109,"2004-06-30T00:00:00Z",1.492269244549,"0",0,0,0,0,0,12599,0,1.492269244549,NA,-2.4,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,-0.145226793556701,TRUE,23
"1228",200403010110,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",110,"2004-06-30T00:00:00Z",2.17478255764,"apristurus brunneus",23,4.05,23,4.05,1.86225514168,12599,186.225514168,2.17478255764,NA,-2.3,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,1,-0.14712890113121,TRUE,23
"1229",200403010111,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",111,"2004-06-30T00:00:00Z",2.14591356575,"apristurus brunneus",26,3.7,26,3.7,1.724207376781,12599,172.4207376781,2.14591356575,NA,-2.2,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,1,-0.149829076702811,TRUE,23
"1230",200403010124,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",124,"2004-07-07T00:00:00Z",1.566316968955,"0",0,0,0,0,0,12606,0,1.566316968955,NA,-2.1,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,-0.153327320271504,TRUE,23
"1231",200403010125,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",125,"2004-07-07T00:00:00Z",1.577040408828,"0",0,0,0,0,0,12606,0,1.577040408828,NA,-2,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,-0.157623631837289,TRUE,23
"1232",200403010126,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",126,"2004-07-07T00:00:00Z",1.519043036063,"0",0,0,0,0,0,12606,0,1.519043036063,NA,-1.9,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,-0.162718011400167,TRUE,23
"1233",200403010127,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",127,"2004-07-07T00:00:00Z",1.803012372107,"apristurus brunneus",22,7.6,22,7.6,4.215167969768,12606,421.5167969768,1.803012372107,NA,-1.8,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,1,-0.168610458960137,TRUE,23
"1234",200403010128,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",128,"2004-07-07T00:00:00Z",1.786344416636,"apristurus brunneus",13,3.6,13,3.6,2.015288858338,12606,201.5288858338,1.786344416636,NA,-1.7,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,1,-0.1753009745172,TRUE,23
"1235",200403010129,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",129,"2004-07-08T00:00:00Z",1.63985913,"0",0,0,0,0,0,12607,0,1.63985913,NA,-1.6,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,-0.182789558071355,TRUE,23
"1236",200403010130,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",130,"2004-07-08T00:00:00Z",1.883432496,"0",0,0,0,0,0,12607,0,1.883432496,NA,-1.5,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,-0.191076209622602,TRUE,23
"1237",200403010131,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",131,"2004-07-08T00:00:00Z",1.253124245975,"0",0,0,0,0,0,12607,0,1.253124245975,NA,-1.4,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,-0.200160929170941,TRUE,23
"1238",200403010133,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",133,"2004-07-09T00:00:00Z",1.62693030522,"apristurus brunneus",5,2.3,5,2.3,1.413705302938,12608,141.3705302938,1.62693030522,NA,-1.3,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,1,-0.210043716716373,TRUE,23
"1239",200403010135,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",135,"2004-07-09T00:00:00Z",2.496398016123,"apristurus brunneus",4,1.55,4,1.55,0.620894580908,12608,62.0894580908,2.496398016123,NA,-1.2,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,1,-0.220724572258897,TRUE,23
"1240",200403010140,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",140,"2004-07-10T00:00:00Z",1.93916945097,"apristurus brunneus",9,1.84,9,1.84,0.948859832275,12609,94.8859832275,1.93916945097,NA,-1.1,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,1,-0.232203495798513,TRUE,23
"1241",200403010141,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",141,"2004-07-10T00:00:00Z",2.0694479336,"apristurus brunneus",8,0.85,8,0.85,0.410737562516,12609,41.0737562516,2.0694479336,NA,-1,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,1,-0.244480487335221,TRUE,23
"1242",200403010142,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",142,"2004-07-11T00:00:00Z",2.292965223911,"apristurus brunneus",4,0.7,4,0.7,0.305281559746,12610,30.5281559746,2.292965223911,NA,-0.9,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,1,-0.257555546869022,TRUE,23
"1243",200403010144,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",144,"2004-07-11T00:00:00Z",1.6877529016,"apristurus brunneus",9,1.2,9,1.2,0.711004554554,12610,71.1004554554,1.6877529016,NA,-0.8,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,1,-0.271428674399916,TRUE,23
"1244",200403010145,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",145,"2004-07-11T00:00:00Z",1.813895166728,"apristurus brunneus",16,2.2,16,2.2,1.212859508286,12610,121.2859508286,1.813895166728,NA,-0.7,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,1,-0.286099869927901,TRUE,23
"1245",200403010146,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",146,"2004-07-11T00:00:00Z",1.81383741082,"apristurus brunneus",2,0.55,2,0.55,0.303224531989,12610,30.3224531989,1.81383741082,NA,-0.6,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,1,-0.301569133452979,TRUE,23
"1246",200403010147,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",147,"2004-07-12T00:00:00Z",2.03571514167,"apristurus brunneus",6,1.7,6,1.7,0.835087368169,12611,83.5087368169,2.03571514167,NA,-0.5,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,1,-0.317836464975149,TRUE,23
"1247",200403010148,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",148,"2004-07-12T00:00:00Z",1.846966994496,"apristurus brunneus",6,1.25,6,1.25,0.676785239652,12611,67.6785239652,1.846966994496,NA,-0.4,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,1,-0.334901864494411,TRUE,23
"1248",200403010149,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",149,"2004-07-12T00:00:00Z",2.40049079928,"apristurus brunneus",16,2.15,16,2.15,0.895650173142,12611,89.5650173142,2.40049079928,NA,-0.3,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,1,-0.352765332010766,TRUE,23
"1249",200403010151,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",151,"2004-07-12T00:00:00Z",1.69536746052,"0",0,0,0,0,0,12611,0,1.69536746052,NA,-0.2,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,-0.371426867524213,TRUE,23
"1250",200403010152,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",152,"2004-07-13T00:00:00Z",1.836108777096,"0",0,0,0,0,0,12612,0,1.836108777096,NA,-0.0999999999999996,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,-0.390886471034753,TRUE,23
"1251",200403010153,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",153,"2004-07-13T00:00:00Z",1.5750604681,"0",0,0,0,0,0,12612,0,1.5750604681,NA,0,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,-0.411144142542384,TRUE,23
"1252",200403010155,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",155,"2004-07-17T00:00:00Z",1.60052980835,"0",0,0,0,0,0,12616,0,1.60052980835,NA,0.1,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,-0.432199882047108,TRUE,23
"1253",200403010158,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",158,"2004-07-17T00:00:00Z",1.682933192642,"0",0,0,0,0,0,12616,0,1.682933192642,NA,0.2,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,-0.454053689548925,TRUE,23
"1254",200403010159,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",159,"2004-07-18T00:00:00Z",1.461347135397,"0",0,0,0,0,0,12617,0,1.461347135397,NA,0.3,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,-0.476705565047833,TRUE,23
"1255",200403010160,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",160,"2004-07-18T00:00:00Z",1.450634374449,"0",0,0,0,0,0,12617,0,1.450634374449,NA,0.4,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,-0.500155508543834,TRUE,23
"1256",200403010161,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",161,"2004-07-18T00:00:00Z",1.90114800197,"0",0,0,0,0,0,12617,0,1.90114800197,NA,0.5,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,-0.524403520036927,TRUE,23
"1257",200403010162,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",162,"2004-07-18T00:00:00Z",1.68767342262,"0",0,0,0,0,0,12617,0,1.68767342262,NA,0.6,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,-0.549449599527113,TRUE,23
"1258",200403010163,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",163,"2004-07-18T00:00:00Z",1.547972946148,"apristurus brunneus",1,0.7,1,0.7,0.452204285444,12617,45.2204285444,1.547972946148,NA,0.7,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,1,-0.575293747014391,TRUE,23
"1259",200403010164,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",164,"2004-07-18T00:00:00Z",1.579413506844,"0",0,0,0,0,0,12617,0,1.579413506844,NA,0.8,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,-0.601935962498761,TRUE,23
"1260",200403010165,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",165,"2004-07-19T00:00:00Z",1.55651095146,"0",0,0,0,0,0,12618,0,1.55651095146,NA,0.9,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,-0.629376245980223,TRUE,23
"1261",200403010166,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",166,"2004-07-19T00:00:00Z",1.296614390845,"0",0,0,0,0,0,12618,0,1.296614390845,NA,1,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,-0.657614597458778,TRUE,23
"1262",200403010167,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",167,"2004-07-19T00:00:00Z",1.68478626096,"0",0,0,0,0,0,12618,0,1.68478626096,NA,1.1,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,-0.686651016934425,TRUE,23
"1263",200403010169,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",169,"2004-07-20T00:00:00Z",1.73156662919,"apristurus brunneus",3,0.9,3,0.9,0.5197605364,12619,51.97605364,1.73156662919,NA,1.2,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,1,-0.716485504407164,TRUE,23
"1264",200403010170,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",170,"2004-07-20T00:00:00Z",2.831760217,"0",0,0,0,0,0,12619,0,2.831760217,NA,1.3,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,-0.747118059876996,TRUE,23
"1265",200403010171,"grooved tanner crab","Groundfish Slope and Shelf Combination Survey",2013,1,"Ms. Julie",171,"2004-07-20T00:00:00Z",2.310291825544,"0",0,0,0,0,0,12619,0,2.310291825544,NA,1.4,0,"Satisfactory","nwfsc.combo",502.211768570997,4494.84371814161,0,-0.77854868334392,TRUE,23
